Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino
Italy,ITA,2021-10-13,61999529,10985895,12154948,1484703,0,0,0,0
Italy,ITA,2021-10-14,62140512,11016303,12155430,1485504,0,0,0,0
Italy,ITA,2021-10-15,62280095,11045192,12155887,1486208,0,0,0,0
Italy,ITA,2021-10-16,62391885,11069750,12156103,1486843,0,0,0,0
Italy,ITA,2021-10-17,62460767,11082505,12156248,1487246,0,0,0,0
Italy,ITA,2021-10-18,62579642,11105631,12156518,1487585,0,0,0,0
Italy,ITA,2021-10-19,62677551,11128971,12156715,1487962,0,0,0,0
Italy,ITA,2021-10-20,62770880,11148449,12156942,1488209,0,0,0,0
Japan,JPN,2021-02-17,125,0,0,0,0,0,0,0
Japan,JPN,2021-02-18,611,0,0,0,0,0,0,0
Japan,JPN,2021-02-19,5039,0,0,0,0,0,0,0
Japan,JPN,2021-02-22,11934,0,0,0,0,0,0,0
Japan,JPN,2021-02-24,17888,0,0,0,0,0,0,0
Japan,JPN,2021-02-25,21896,0,0,0,0,0,0,0
Japan,JPN,2021-02-26,28530,0,0,0,0,0,0,0
Japan,JPN,2021-03-01,31785,0,0,0,0,0,0,0
Japan,JPN,2021-03-02,34772,0,0,0,0,0,0,0
Japan,JPN,2021-03-03,37303,0,0,0,0,0,0,0
Japan,JPN,2021-03-04,39174,0,0,0,0,0,0,0
Japan,JPN,2021-03-05,46469,0,0,0,0,0,0,0
Japan,JPN,2021-03-08,70796,0,0,0,0,0,0,0
Japan,JPN,2021-03-09,107558,0,0,0,0,0,0,0
Japan,JPN,2021-03-10,148950,0,0,0,0,0,0,0
Japan,JPN,2021-03-11,181184,0,0,0,0,0,0,0
Japan,JPN,2021-03-12,230542,0,0,0,0,0,0,0
Japan,JPN,2021-03-15,290275,0,0,0,0,0,0,0
Japan,JPN,2021-03-16,359191,0,0,0,0,0,0,0
Japan,JPN,2021-03-17,437485,0,0,0,0,0,0,0
Japan,JPN,2021-03-18,508702,0,0,0,0,0,0,0
Japan,JPN,2021-03-19,578835,0,0,0,0,0,0,0
Japan,JPN,2021-03-22,652698,0,0,0,0,0,0,0
Japan,JPN,2021-03-23,699126,0,0,0,0,0,0,0
Japan,JPN,2021-03-24,741180,0,0,0,0,0,0,0
Japan,JPN,2021-03-25,775122,0,0,0,0,0,0,0
Japan,JPN,2021-03-26,822869,0,0,0,0,0,0,0
Japan,JPN,2021-03-29,890662,0,0,0,0,0,0,0
Japan,JPN,2021-03-30,949731,0,0,0,0,0,0,0
Japan,JPN,2021-03-31,1002739,0,0,0,0,0,0,0
Japan,JPN,2021-04-01,1050112,0,0,0,0,0,0,0
Japan,JPN,2021-04-02,1096698,0,0,0,0,0,0,0
Japan,JPN,2021-04-05,1196884,0,0,0,0,0,0,0
Japan,JPN,2021-04-06,1288566,0,0,0,0,0,0,0
Japan,JPN,2021-04-07,1393108,0,0,0,0,0,0,0
Japan,JPN,2021-04-08,1487606,0,0,0,0,0,0,0
Japan,JPN,2021-04-09,1592517,0,0,0,0,0,0,0
Japan,JPN,2021-04-12,1694191,0,0,0,0,0,0,0
Japan,JPN,2021-04-13,1752419,0,0,0,0,0,0,0
Japan,JPN,2021-04-14,1808495,0,0,0,0,0,0,0
Japan,JPN,2021-04-15,1870352,0,0,0,0,0,0,0
Japan,JPN,2021-04-16,1951691,0,0,0,0,0,0,0
Japan,JPN,2021-04-17,1960253,0,0,0,0,0,0,0
Japan,JPN,2021-04-18,1968952,0,0,0,0,0,0,0
Japan,JPN,2021-04-19,2124028,0,0,0,0,0,0,0
Japan,JPN,2021-04-20,2305110,0,0,0,0,0,0,0
Japan,JPN,2021-04-21,2523714,0,0,0,0,0,0,0
Japan,JPN,2021-04-22,2738010,0,0,0,0,0,0,0
Japan,JPN,2021-04-23,2977156,0,0,0,0,0,0,0
Japan,JPN,2021-04-24,3017983,0,0,0,0,0,0,0
Japan,JPN,2021-04-25,3043542,0,0,0,0,0,0,0
Japan,JPN,2021-04-26,3372956,0,0,0,0,0,0,0
Japan,JPN,2021-04-27,3662687,0,0,0,0,0,0,0
Japan,JPN,2021-04-28,3995987,0,0,0,0,0,0,0
Japan,JPN,2021-04-29,4017511,0,0,0,0,0,0,0
Japan,JPN,2021-04-30,4365615,0,0,0,0,0,0,0
Japan,JPN,2021-05-01,4409136,0,0,0,0,0,0,0
Japan,JPN,2021-05-02,4434292,0,0,0,0,0,0,0
Japan,JPN,2021-05-03,4442528,0,0,0,0,0,0,0
Japan,JPN,2021-05-04,4451668,0,0,0,0,0,0,0
Japan,JPN,2021-05-05,4462316,0,0,0,0,0,0,0
Japan,JPN,2021-05-06,4848177,0,0,0,0,0,0,0
Japan,JPN,2021-05-07,5044329,0,0,0,0,0,0,0
Japan,JPN,2021-05-08,5112955,0,0,0,0,0,0,0
Japan,JPN,2021-05-09,5194727,0,0,0,0,0,0,0
Japan,JPN,2021-05-10,5548009,0,0,0,0,0,0,0
Japan,JPN,2021-05-11,5885055,0,0,0,0,0,0,0
Japan,JPN,2021-05-12,6273284,0,0,0,0,0,0,0
Japan,JPN,2021-05-13,6695597,0,0,0,0,0,0,0
Japan,JPN,2021-05-14,7116487,0,0,0,0,0,0,0
Japan,JPN,2021-05-15,7287316,0,0,0,0,0,0,0
Japan,JPN,2021-05-16,7495054,0,0,0,0,0,0,0
Japan,JPN,2021-05-17,8102078,0,0,0,0,0,0,0
Japan,JPN,2021-05-18,8664931,0,0,0,0,0,0,0
Japan,JPN,2021-05-19,9303184,0,0,0,0,0,0,0
Japan,JPN,2021-05-20,9835661,0,0,0,0,0,0,0
Japan,JPN,2021-05-21,10415253,0,0,0,0,0,0,0
Japan,JPN,2021-05-22,10741001,0,0,0,0,0,0,0
Japan,JPN,2021-05-23,11089889,0,0,0,0,0,0,0
Japan,JPN,2021-05-24,11861361,10089,0,0,0,0,0,0
Japan,JPN,2021-05-25,12510784,20345,0,0,0,0,0,0
Japan,JPN,2021-05-26,13219289,31984,0,0,0,0,0,0
Japan,JPN,2021-05-27,13940866,44416,0,0,0,0,0,0
Japan,JPN,2021-05-28,14655525,58817,0,0,0,0,0,0
Japan,JPN,2021-05-29,15167876,74332,0,0,0,0,0,0
Japan,JPN,2021-05-30,15676616,90220,0,0,0,0,0,0
Japan,JPN,2021-05-31,16550669,109124,0,0,0,0,0,0
Japan,JPN,2021-06-01,17433942,128420,0,0,0,0,0,0
Japan,JPN,2021-06-02,18363721,148354,0,0,0,0,0,0
Japan,JPN,2021-06-03,19279287,168443,0,0,0,0,0,0
Japan,JPN,2021-06-04,20173122,189589,0,0,0,0,0,0
Japan,JPN,2021-06-05,20886905,209958,0,0,0,0,0,0
Japan,JPN,2021-06-06,21599885,232750,0,0,0,0,0,0
Japan,JPN,2021-06-07,22643952,263871,0,0,0,0,0,0
Japan,JPN,2021-06-08,23705620,294027,0,0,0,0,0,0
Japan,JPN,2021-06-09,24810223,322408,0,0,0,0,0,0
Japan,JPN,2021-06-10,25882286,353184,0,0,0,0,0,0
Japan,JPN,2021-06-11,26937150,383991,0,0,0,0,0,0
Japan,JPN,2021-06-12,27820931,416796,0,0,0,0,0,0
Japan,JPN,2021-06-13,28691501,450330,0,0,0,0,0,0
Japan,JPN,2021-06-14,29863084,485436,0,0,0,0,0,0
Japan,JPN,2021-06-15,31046524,517629,0,0,0,0,0,0
Japan,JPN,2021-06-16,32267486,550581,0,0,0,0,0,0
Japan,JPN,2021-06-17,33493077,586873,0,0,0,0,0,0
Japan,JPN,2021-06-18,34672198,618288,0,0,0,0,0,0
Japan,JPN,2021-06-19,35711963,655187,0,0,0,0,0,0
Japan,JPN,2021-06-20,36748404,694623,0,0,0,0,0,0
Japan,JPN,2021-06-21,38013585,757247,0,0,0,0,0,0
Japan,JPN,2021-06-22,39301052,815512,0,0,0,0,0,0
Japan,JPN,2021-06-23,40622902,876887,0,0,0,0,0,0
Japan,JPN,2021-06-24,41935996,931418,0,0,0,0,0,0
Japan,JPN,2021-06-25,43232664,995866,0,0,0,0,0,0
Japan,JPN,2021-06-26,44428400,1057990,0,0,0,0,0,0
Japan,JPN,2021-06-27,45612807,1120331,0,0,0,0,0,0
Japan,JPN,2021-06-28,46917782,1202251,0,0,0,0,0,0
Japan,JPN,2021-06-29,48255821,1285594,0,0,0,0,0,0
Japan,JPN,2021-06-30,49592814,1374054,0,0,0,0,0,0
Japan,JPN,2021-07-01,50701677,1461590,0,0,0,0,0,0
Japan,JPN,2021-07-02,51747435,1551670,0,0,0,0,0,0
Japan,JPN,2021-07-03,52983088,1652274,0,0,0,0,0,0
Japan,JPN,2021-07-04,54165967,1738278,0,0,0,0,0,0
Japan,JPN,2021-07-05,55494393,1852346,0,0,0,0,0,0
Japan,JPN,2021-07-06,56857150,1961607,0,0,0,0,0,0
Japan,JPN,2021-07-07,58210908,2071567,0,0,0,0,0,0
Japan,JPN,2021-07-08,59542374,2189462,0,0,0,0,0,0
Japan,JPN,2021-07-09,60858993,2311522,0,0,0,0,0,0
Japan,JPN,2021-07-10,62180920,2444569,0,0,0,0,0,0
Japan,JPN,2021-07-11,63327983,2562935,0,0,0,0,0,0
Japan,JPN,2021-07-12,64563060,2694487,0,0,0,0,0,0
Japan,JPN,2021-07-13,65794922,2825239,0,0,0,0,0,0
Japan,JPN,2021-07-14,67026586,2949342,0,0,0,0,0,0
Japan,JPN,2021-07-15,68220083,3071646,0,0,0,0,0,0
Japan,JPN,2021-07-16,69415761,3197502,0,0,0,0,0,0
Japan,JPN,2021-07-17,70617414,3323965,0,0,0,0,0,0
Japan,JPN,2021-07-18,71691340,3442470,0,0,0,0,0,0
Japan,JPN,2021-07-19,72565446,3594456,0,0,0,0,0,0
Japan,JPN,2021-07-20,73694601,3742299,0,0,0,0,0,0
Japan,JPN,2021-07-21,74787316,3898766,0,0,0,0,0,0
Japan,JPN,2021-07-22,75223041,4006790,0,0,0,0,0,0
Japan,JPN,2021-07-23,75524890,4112667,0,0,0,0,0,0
Japan,JPN,2021-07-24,76492896,4257016,0,0,0,0,0,0
Japan,JPN,2021-07-25,77390382,4395332,0,0,0,0,0,0
Japan,JPN,2021-07-26,78438509,4549315,0,0,0,0,0,0
Japan,JPN,2021-07-27,79516259,4702489,0,0,0,0,0,0
Japan,JPN,2021-07-28,80604819,4844563,0,0,0,0,0,0
Japan,JPN,2021-07-29,81656734,4984585,0,0,0,0,0,0
Japan,JPN,2021-07-30,82700623,5130661,0,0,0,0,0,0
Japan,JPN,2021-07-31,83804919,5276633,0,0,0,0,0,0
Japan,JPN,2021-08-01,84627215,5396425,0,0,0,0,0,0
Japan,JPN,2021-08-02,85373829,5506545,0,0,0,0,0,0
Japan,JPN,2021-08-03,86092639,5605114,0,0,0,0,0,0
Japan,JPN,2021-08-04,86647668,5687427,0,0,0,0,0,0
Latvia,LVA,2020-12-04,0,2,0,0,0,0,0,0
Latvia,LVA,2020-12-09,2,2,0,0,0,0,0,0
Latvia,LVA,2020-12-15,3,2,0,0,0,0,0,0
Latvia,LVA,2020-12-16,4,2,0,0,0,0,0,0
Latvia,LVA,2020-12-17,5,2,0,0,0,0,0,0
Latvia,LVA,2020-12-18,9,2,0,0,0,0,0,0
Latvia,LVA,2020-12-20,10,5,0,0,0,0,0,0
Latvia,LVA,2020-12-21,14,5,0,0,0,0,0,0
Latvia,LVA,2020-12-22,19,5,0,0,0,0,0,0
Latvia,LVA,2020-12-23,22,5,0,0,0,0,0,0
Latvia,LVA,2020-12-24,25,5,0,0,0,0,0,0
Latvia,LVA,2020-12-26,28,5,0,0,0,0,0,0
Latvia,LVA,2020-12-27,33,5,0,0,0,0,0,0
Latvia,LVA,2020-12-28,639,5,0,0,0,0,0,0
Latvia,LVA,2020-12-29,1517,6,0,0,0,0,0,0
Latvia,LVA,2020-12-30,2318,6,0,0,0,0,0,0
Latvia,LVA,2020-12-31,2324,7,0,0,0,0,0,0
Latvia,LVA,2021-01-01,2332,7,0,0,0,0,0,0
Latvia,LVA,2021-01-02,2334,7,0,0,0,0,0,0
Latvia,LVA,2021-01-03,2338,7,0,0,0,0,0,0
Latvia,LVA,2021-01-04,3043,9,0,1,0,0,0,0
Latvia,LVA,2021-01-05,3940,9,0,1,0,0,0,0
Latvia,LVA,2021-01-06,4722,10,0,1,0,0,0,0
Latvia,LVA,2021-01-07,5535,10,0,1,0,0,0,0
Latvia,LVA,2021-01-08,6455,10,0,1,0,0,0,0
Latvia,LVA,2021-01-09,6763,11,3,1,0,0,0,0
Latvia,LVA,2021-01-10,7100,11,3,1,0,0,0,0
Latvia,LVA,2021-01-11,8471,17,3,1,0,0,0,0
Latvia,LVA,2021-01-12,10106,20,5,1,0,0,0,0
Latvia,LVA,2021-01-13,11496,153,5,1,0,0,0,0
Latvia,LVA,2021-01-14,12909,583,7,1,0,0,0,0
Latvia,LVA,2021-01-15,14425,947,7,1,0,0,1,0
Latvia,LVA,2021-01-16,15067,978,10,1,0,0,1,0
Latvia,LVA,2021-01-17,15191,978,13,1,0,0,1,0
Latvia,LVA,2021-01-18,15905,1122,14,1,0,0,1,0
Latvia,LVA,2021-01-19,16730,1184,16,1,0,0,1,0
Latvia,LVA,2021-01-20,17508,1196,17,1,0,0,1,0
Latvia,LVA,2021-01-21,17800,1200,17,1,0,0,1,0
Latvia,LVA,2021-01-22,18010,1221,17,1,0,0,2,0
Latvia,LVA,2021-01-23,18141,1222,21,1,0,0,2,0
Latvia,LVA,2021-01-24,18146,1222,21,1,0,0,2,0
Latvia,LVA,2021-01-25,18823,1224,23,1,0,0,3,0
Latvia,LVA,2021-01-26,19679,1239,23,1,0,0,3,0
Latvia,LVA,2021-01-27,20510,1243,24,1,0,0,3,0
Latvia,LVA,2021-01-28,21301,1245,26,2,0,0,3,0
Latvia,LVA,2021-01-29,22257,1257,27,2,0,0,3,0
Latvia,LVA,2021-01-30,22572,1258,32,2,0,0,3,0
Latvia,LVA,2021-01-31,22918,1259,35,2,0,0,3,0
Latvia,LVA,2021-02-01,24111,1261,37,2,0,0,3,0
Latvia,LVA,2021-02-02,25816,1384,39,2,0,0,3,0
Latvia,LVA,2021-02-03,27230,1607,39,2,0,0,3,0
Latvia,LVA,2021-02-04,28635,1719,39,2,0,0,3,0
Latvia,LVA,2021-02-05,30217,1809,43,2,0,0,4,0
Latvia,LVA,2021-02-06,30789,1811,48,2,0,0,4,0
Latvia,LVA,2021-02-07,30918,1811,50,3,0,0,4,0
Latvia,LVA,2021-02-08,31291,1856,54,3,0,0,4,0
Latvia,LVA,2021-02-09,31438,1881,76,3,0,0,4,0
Latvia,LVA,2021-02-10,31540,2014,495,3,0,0,4,0
Latvia,LVA,2021-02-11,31857,2407,1592,3,0,0,4,0
Latvia,LVA,2021-02-12,32090,2755,2766,3,0,0,4,0
Latvia,LVA,2021-02-13,32219,2805,2996,3,0,0,4,0
Latvia,LVA,2021-02-14,32225,2825,2999,4,0,0,5,0
Latvia,LVA,2021-02-15,32257,2980,3699,4,0,0,6,0
Latvia,LVA,2021-02-16,32285,3201,4857,4,0,0,6,0
Latvia,LVA,2021-02-17,32452,3332,6581,4,0,0,6,0
Latvia,LVA,2021-02-18,32520,3572,7840,4,0,0,6,0
Latvia,LVA,2021-02-19,32583,3782,8956,4,0,0,6,0
Latvia,LVA,2021-02-20,32590,3803,9688,4,0,0,6,0
Latvia,LVA,2021-02-21,32596,3805,10498,4,0,1,6,0
Latvia,LVA,2021-02-22,32636,4050,12010,4,0,1,7,0
Latvia,LVA,2021-02-23,32677,4278,14163,4,0,1,7,0
Latvia,LVA,2021-02-24,32723,4429,18306,4,0,1,7,0
Latvia,LVA,2021-02-25,32827,4692,22155,4,0,1,7,0
Latvia,LVA,2021-02-26,32970,4905,25209,4,0,1,7,0
Latvia,LVA,2021-02-27,32986,5227,25476,4,0,1,7,0
Latvia,LVA,2021-02-28,32991,5229,25610,4,0,1,7,0
Latvia,LVA,2021-03-01,33238,5613,26774,4,0,1,7,0
Latvia,LVA,2021-03-02,33569,6342,27931,4,0,1,7,0
Latvia,LVA,2021-03-03,34232,7097,30704,4,0,1,7,0
Latvia,LVA,2021-03-04,34768,7626,35748,4,0,1,7,0
Latvia,LVA,2021-03-05,35122,8104,39827,5,0,1,7,0
Latvia,LVA,2021-03-06,35128,8190,40542,5,0,1,7,0
Latvia,LVA,2021-03-07,35140,8190,40625,6,0,1,7,0
Latvia,LVA,2021-03-08,35151,8456,42087,7,0,1,7,0
Latvia,LVA,2021-03-09,35399,8815,43880,7,0,1,7,0
Latvia,LVA,2021-03-10,35973,9099,45565,7,0,1,7,0
Latvia,LVA,2021-03-11,36122,9266,47973,7,0,1,7,0
Latvia,LVA,2021-03-12,36173,9399,52871,7,0,1,7,0
Latvia,LVA,2021-03-13,36178,9471,53738,7,0,1,7,0
Latvia,LVA,2021-03-14,36181,9472,53813,8,0,2,7,0
Latvia,LVA,2021-03-15,36190,9577,57528,8,0,2,8,0
Latvia,LVA,2021-03-16,36215,9743,57558,10,0,2,8,0
Latvia,LVA,2021-03-17,36231,9908,57576,10,0,2,8,0
Latvia,LVA,2021-03-18,36296,10133,57589,11,0,2,9,0
Latvia,LVA,2021-03-19,36402,10475,57924,11,0,2,9,0
Latvia,LVA,2021-03-20,36407,10526,58300,11,0,2,9,0
Latvia,LVA,2021-03-21,36415,10530,58332,11,0,2,10,0
Latvia,LVA,2021-03-22,36428,11193,60404,13,0,2,10,0
Latvia,LVA,2021-03-23,36633,12447,64596,14,0,2,10,0
Latvia,LVA,2021-03-24,37182,13944,68832,14,0,2,10,0
Latvia,LVA,2021-03-25,37674,15549,72215,14,0,2,10,0
Latvia,LVA,2021-03-26,38132,17217,74161,14,0,2,10,0
Latvia,LVA,2021-03-27,38143,17625,74349,14,0,2,10,0
Latvia,LVA,2021-03-28,38150,17626,74383,14,0,2,10,0
Latvia,LVA,2021-03-29,38164,18655,75498,14,0,2,11,0
Latvia,LVA,2021-03-30,39156,19966,78296,16,0,2,12,0
Latvia,LVA,2021-03-31,40875,21311,81092,16,0,2,12,0
Latvia,LVA,2021-04-01,41524,22820,83163,19,0,2,12,0
Latvia,LVA,2021-04-02,41541,23069,83493,20,0,2,13,0
Latvia,LVA,2021-04-03,41691,23230,86593,22,0,3,13,0
Latvia,LVA,2021-04-04,41699,23238,88215,22,0,3,13,0
Latvia,LVA,2021-04-05,41711,23377,90948,23,0,3,13,0
Latvia,LVA,2021-04-06,41782,25107,94608,24,0,3,13,0
Latvia,LVA,2021-04-07,41922,27503,101391,34,0,3,13,0
Latvia,LVA,2021-04-08,42383,29516,106053,39,0,3,13,0
Latvia,LVA,2021-04-09,42702,30934,109278,46,0,3,13,0
Latvia,LVA,2021-04-10,42764,31089,110780,46,0,3,13,0
Latvia,LVA,2021-04-11,42772,31091,110875,48,0,3,14,0
Latvia,LVA,2021-04-12,43203,31656,112345,48,0,4,14,0
Latvia,LVA,2021-04-13,44450,32548,113979,49,0,4,14,0
Latvia,LVA,2021-04-14,46873,34435,116045,49,0,4,14,0
Latvia,LVA,2021-04-15,49167,36264,117923,49,0,4,14,0
Latvia,LVA,2021-04-16,52582,37204,122740,49,0,4,14,0
Latvia,LVA,2021-04-17,53408,37421,127984,49,0,4,14,0
Latvia,LVA,2021-04-18,53851,37519,128381,50,0,5,15,0
Latvia,LVA,2021-04-19,55626,38893,129263,50,0,5,15,0
Latvia,LVA,2021-04-20,58053,42926,130242,50,0,5,15,0
Latvia,LVA,2021-04-21,61488,48378,131608,51,0,5,15,0
Latvia,LVA,2021-04-22,64537,54385,132462,51,0,6,15,0
Latvia,LVA,2021-04-23,70043,58543,133647,51,0,6,15,0
Latvia,LVA,2021-04-24,75192,58967,134308,51,0,6,15,0
Latvia,LVA,2021-04-25,76256,59215,134402,51,0,6,15,0
Latvia,LVA,2021-04-26,77177,61342,135968,51,0,6,15,0
Latvia,LVA,2021-04-27,78878,64725,138366,126,0,6,16,0
Latvia,LVA,2021-04-28,86637,68822,141184,238,0,6,17,0
Latvia,LVA,2021-04-29,93755,73043,144231,287,0,6,17,0
Latvia,LVA,2021-04-30,100123,76003,146405,369,0,6,17,0
Latvia,LVA,2021-05-01,106359,76246,146793,371,0,6,18,0
Latvia,LVA,2021-05-02,107902,76283,146821,382,0,6,19,0
Latvia,LVA,2021-05-03,109687,76930,147375,383,0,6,19,0
Latvia,LVA,2021-05-04,118421,77024,147387,387,0,6,19,0
Latvia,LVA,2021-05-05,128370,80920,150176,521,0,6,19,0
Latvia,LVA,2021-05-06,141690,85262,154069,689,0,6,19,0
Latvia,LVA,2021-05-07,154480,89321,157113,856,0,6,19,0
Latvia,LVA,2021-05-08,163956,90988,158249,904,0,6,19,0
Latvia,LVA,2021-05-09,165475,90993,158283,988,0,6,19,0
Latvia,LVA,2021-05-10,170525,92963,160649,1115,0,8,19,0
Latvia,LVA,2021-05-11,183409,95531,162958,1395,0,8,19,0
Latvia,LVA,2021-05-12,199469,99204,165474,1798,0,8,19,0
Latvia,LVA,2021-05-13,214821,102798,168334,2197,0,8,19,0
Latvia,LVA,2021-05-14,229404,105798,171799,2761,0,8,19,0
Latvia,LVA,2021-05-15,241528,106330,172399,2854,0,8,19,0
Latvia,LVA,2021-05-16,246276,106573,172447,2875,0,8,19,0
Latvia,LVA,2021-05-17,252762,109209,174799,3255,0,8,19,0
Latvia,LVA,2021-05-18,262517,113785,176541,4188,0,8,20,0
Latvia,LVA,2021-05-19,276253,119199,178684,5463,0,8,20,0
Latvia,LVA,2021-05-20,287885,125188,180800,6760,0,8,20,0
Latvia,LVA,2021-05-21,300866,129280,182228,8721,0,8,20,0
Latvia,LVA,2021-05-22,310131,130915,182658,9827,0,8,20,0
Latvia,LVA,2021-05-23,311910,131765,182673,10040,0,9,20,0
Latvia,LVA,2021-05-24,318234,134509,184597,11138,0,9,20,0
Latvia,LVA,2021-05-25,331243,138609,186965,12260,0,9,20,0
Latvia,LVA,2021-05-26,345036,142628,190109,13283,0,9,20,0
Latvia,LVA,2021-05-27,359590,146317,192921,14211,0,9,20,0
Latvia,LVA,2021-05-28,376858,150449,194902,15649,0,9,20,0
Latvia,LVA,2021-05-29,386185,151108,195172,17301,0,9,20,0
Latvia,LVA,2021-05-30,389364,151304,195215,18037,0,9,20,0
Latvia,LVA,2021-05-31,398037,153003,196848,19100,0,9,20,0
Latvia,LVA,2021-06-01,413978,154758,199533,20056,0,9,20,0
Latvia,LVA,2021-06-02,428940,157670,202238,21519,0,9,20,0
Latvia,LVA,2021-06-03,443546,161573,204580,22601,0,9,20,0
Latvia,LVA,2021-06-04,455612,166380,205904,24415,0,9,20,0
Latvia,LVA,2021-06-05,463904,168049,206188,25454,0,9,20,0
Latvia,LVA,2021-06-06,467933,168157,206209,26535,0,9,20,0
Latvia,LVA,2021-06-07,477564,170406,208163,27577,0,9,20,0
Latvia,LVA,2021-06-08,488752,172636,211463,28991,0,9,21,0
Latvia,LVA,2021-06-09,500077,174900,215037,30210,0,9,21,0
Latvia,LVA,2021-06-10,509999,177268,218189,31811,0,9,21,0
Latvia,LVA,2021-06-11,520618,179930,220723,33381,0,9,21,0
Latvia,LVA,2021-06-12,526324,180978,220959,34681,0,9,22,0
Latvia,LVA,2021-06-13,527170,181306,220976,35144,0,9,22,0
Latvia,LVA,2021-06-14,533462,183245,222248,36042,0,9,22,0
Latvia,LVA,2021-06-15,540291,184964,225039,37711,0,9,22,0
Latvia,LVA,2021-06-16,549761,187080,227813,39311,0,9,22,0
Latvia,LVA,2021-06-17,557571,188663,230073,40971,0,9,22,0
Latvia,LVA,2021-06-18,568895,190599,232161,42984,0,9,22,0
Latvia,LVA,2021-06-19,573765,192218,232694,44477,0,9,22,0
Latvia,LVA,2021-06-20,575828,192925,232764,45140,0,9,22,0
Latvia,LVA,2021-06-21,582076,194663,235812,46664,0,9,22,0
Latvia,LVA,2021-06-22,588686,196079,236886,47960,0,9,22,0
Latvia,LVA,2021-06-23,588884,196119,236898,48088,0,9,22,0
Latvia,LVA,2021-06-24,588962,196140,236906,48102,0,9,22,0
Latvia,LVA,2021-06-25,590243,197422,237052,48430,0,9,22,0
Latvia,LVA,2021-06-26,591497,197655,238198,49041,0,9,22,0
Latvia,LVA,2021-06-27,591937,197816,239435,49512,0,9,22,0
Latvia,LVA,2021-06-28,600739,200182,242508,50826,0,9,22,0
Latvia,LVA,2021-06-29,609017,202419,244611,52688,0,9,22,0
Latvia,LVA,2021-06-30,617252,204197,247428,54618,0,9,22,0
Latvia,LVA,2021-07-01,624355,205993,248666,56284,0,9,22,0
Latvia,LVA,2021-07-02,631002,208535,249964,58256,0,9,22,0
Latvia,LVA,2021-07-03,634768,209367,252430,59844,0,9,22,0
Latvia,LVA,2021-07-04,636007,209498,252462,60677,0,9,22,0
Latvia,LVA,2021-07-05,640643,210586,252943,62220,0,9,22,0
Latvia,LVA,2021-07-06,646349,211168,253513,64275,0,9,22,0
Latvia,LVA,2021-07-07,652732,211810,254140,66826,0,9,22,0
Latvia,LVA,2021-07-08,658511,212288,254604,68819,0,9,22,0
Latvia,LVA,2021-07-09,664559,212819,256831,71353,0,9,22,0
Latvia,LVA,2021-07-10,667863,213611,259152,72988,0,9,22,0
Latvia,LVA,2021-07-11,668667,213783,259334,73907,0,9,22,0
Latvia,LVA,2021-07-12,672378,214620,259627,75573,0,9,23,0
Latvia,LVA,2021-07-13,676260,215041,259867,77713,0,9,23,0
Latvia,LVA,2021-07-14,678909,215698,260147,80047,0,9,23,0
Latvia,LVA,2021-07-15,681213,216299,260380,81737,0,9,23,0
Latvia,LVA,2021-07-16,684274,216856,260490,83720,0,9,23,0
Latvia,LVA,2021-07-17,686113,217047,260545,85304,0,9,23,0
Latvia,LVA,2021-07-18,686811,217195,260557,85722,0,9,23,0
Latvia,LVA,2021-07-19,690410,217486,260589,86915,0,9,23,0
Latvia,LVA,2021-07-20,695283,217960,260795,88186,0,9,24,0
Latvia,LVA,2021-07-21,700758,218299,260949,89628,0,9,24,0
Latvia,LVA,2021-07-22,705667,218543,261135,90863,0,9,24,0
Latvia,LVA,2021-07-23,710677,218803,261196,91846,0,9,24,0
Latvia,LVA,2021-07-24,714030,219128,261206,92910,0,9,24,0
Latvia,LVA,2021-07-25,715110,219162,261207,93170,0,9,24,0
Latvia,LVA,2021-07-26,719750,219531,261294,93802,0,9,24,0
Latvia,LVA,2021-07-27,724855,220041,261363,94405,0,9,24,0
Latvia,LVA,2021-07-28,730552,220657,261410,95019,0,9,24,0
Latvia,LVA,2021-07-29,735036,221048,261443,95649,0,9,24,0
Latvia,LVA,2021-07-30,740698,221716,261487,96199,0,9,24,0
Latvia,LVA,2021-07-31,743689,221899,261504,96863,0,9,24,0
Latvia,LVA,2021-08-01,744734,221950,261507,97193,0,9,24,0
Latvia,LVA,2021-08-02,748637,222248,261531,97855,0,9,24,0
Latvia,LVA,2021-08-03,753727,222618,261537,98770,0,9,24,0
Latvia,LVA,2021-08-04,759027,223030,261556,99594,0,9,24,0
Latvia,LVA,2021-08-05,763481,223304,261563,100097,0,9,24,0
Latvia,LVA,2021-08-06,768779,223733,261585,100924,0,9,24,0
Latvia,LVA,2021-08-07,771472,223839,261591,102270,0,9,24,0
Latvia,LVA,2021-08-08,772244,223882,261594,102567,0,9,24,0
Latvia,LVA,2021-08-09,776456,224141,261605,102857,0,9,24,0
Latvia,LVA,2021-08-10,781518,224546,261646,103343,0,9,24,0
Latvia,LVA,2021-08-11,787982,224980,261693,103943,0,9,24,0
Latvia,LVA,2021-08-12,792269,225693,261723,104241,0,9,24,0
Latvia,LVA,2021-08-13,797763,226310,261740,104681,0,9,24,0
Latvia,LVA,2021-08-14,801213,226448,261747,104994,0,9,24,0
